id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city,occupancy_rate,estimated_annual_revenue
1043557373266112843,The apartment will be available,518375463,Jacqueline,,Dunning,41.94275,-87.78517,Entire home/apt,148.0,1,6,2025-05-18,0.47,2,264,5,R23000105508,Chicago,27.67,27350.4
1043658910255325444,Duplex Luxury Apartment with King Suite,65616493,Cristian,,Lower West Side,41.85641,-87.66086,Entire home/apt,218.0,1,10,2025-06-09,3.19,1,116,10,R24000123212,Chicago,68.22,17701.6
1043788697275379635,Comfortable Garden,454046934,Devon,,Humboldt Park,41.89358,-87.7049,Entire home/apt,93.0,1,41,2025-05-28,2.28,1,52,30,R23000105518,Chicago,85.75,3385.2
1044552122926951163,Urban Gem in Bronzeville,550602521,Lester,,Grand Boulevard,41.80492007998264,-87.6169012116394,Entire home/apt,158.0,2,9,2025-05-19,0.69,1,159,8,R24000114938,Chicago,56.44,17585.4
1044584201079194361,1 bed 1 bath private living room,217862314,Elom,,Greater Grand Crossing,41.76706702077734,-87.61685652156912,Entire home/apt,78.0,2,15,2025-06-03,1.05,1,242,12,R23000111747,Chicago,33.7,13213.2
1044908124687074157,Spacius unit in historic gem,26688881,Nyeri,,Grand Boulevard,41.80819155263104,-87.62262672351132,Entire home/apt,210.0,2,55,2025-06-15,3.1,1,226,31,R23000111418,Chicago,38.08,33222.0
1044930081348552805,Cozy In the Middle of Everything,550678356,Wynter,,Oakland,41.8192677,-87.6061229,Entire home/apt,85.0,1,13,2025-06-13,5.34,2,176,13,R25000126791,Chicago,51.78,10472.0
1045040850955357210,WrigleyRoost <5 min to Cubs/train/lake!,64972303,Nancy,,Lake View,41.94925718513625,-87.65086945767213,Entire home/apt,262.0,2,62,2025-06-13,4.55,1,299,52,R24000114180,Chicago,18.08,54836.6
1045186641282805256,Modern 1BR | River North Chicago,38986401,Matt,,Near North Side,41.89301,-87.62954,Entire home/apt,150.0,32,0,,0.0,1,180,0,,Chicago,50.68,18900.0
1045611315361653973,Luxury Apartment Private Terrace | Lincoln Park,464407683,Hubbard Holdings,,Lincoln Park,41.91447,-87.65216,Entire home/apt,518.0,2,19,2025-04-27,1.05,31,51,9,R23000109167,Chicago,86.03,18492.6
1045744571192116871,"Homie Apt Near Beach, Train, with Private Parking",111062630,Kyriako,,Rogers Park,42.0094229,-87.66404899999999,Entire home/apt,85.0,2,19,2025-06-16,1.06,23,127,15,R22000080983,Chicago,65.21,7556.5
1045888736917380919,1bd/1ba apt on Argyle St (303),109077540,Walter,,Uptown,41.973497184571016,-87.65647619962692,Entire home/apt,86.0,1,31,2025-06-01,1.74,3,202,22,R24000115039,Chicago,44.66,12160.4
1046189134370118290,"Blueground | River North, sky terrace & yoga",107434423,Blueground,,Near North Side,41.8962192,-87.6391831,Entire home/apt,281.0,32,0,,0.0,594,305,0,,Chicago,16.44,59993.5
1046755599184326242,Modern Condo 10 min from The Bean,167805471,Wonderful,,Oakland,41.82088,-87.60499,Entire home/apt,114.0,3,7,2024-11-04,0.42,3,225,5,R22000091694,Chicago,38.36,17955.0
1047007556948422253,Private room Near Train l Free Parking.,155230531,Julius,,Albany Park,41.96405,-87.73229,Private room,62.0,2,1,2024-01-01,0.06,3,133,0,R22000088609,Chicago,63.56,5772.2
1047547453758794851,WP1S - Quiet Pvt Room near University of Chicago,45957293,Deidra,,Washington Park,41.78679,-87.61509,Private room,46.0,2,20,2025-03-17,1.38,6,227,18,R24000113109,Chicago,37.81,7309.4
1047832232015882581,Sunny Spacious Wicker Penthouse | City Views,36899321,Sam,,West Town,41.90463,-87.67001,Entire home/apt,289.0,32,1,2025-06-15,1.0,1,276,1,,Chicago,24.38,55834.8
1047892221430649283,Radiant Retreat,421618805,Otha,,Chicago Lawn,41.77947764984309,-87.70063272306703,Entire home/apt,88.0,1,10,2025-06-08,0.66,1,254,8,R24000114784,Chicago,30.41,15646.4
1047903153161626229,Classic Bungalow & Billiards,551265553,Carmine,,Irving Park,41.9553205,-87.7390571,Entire home/apt,139.0,32,0,,0.0,1,228,0,,Chicago,37.53,22184.4
1048045948317543945,The Chic Urban Oasis Near the Lake!,678580518,Troy,,South Shore,41.76187704986578,-87.56788652256009,Entire home/apt,139.0,2,16,2025-04-14,0.89,1,22,9,R24000118887,Chicago,93.97,2140.6
1048520286471709331,Med District pet friendly haven,106945675,Zachary,,Near West Side,41.87353302598356,-87.68859074392809,Entire home/apt,95.0,32,0,,0.0,1,216,0,,Chicago,40.82,14364.0
1048589878442346499,"Cozy Warm Feels, near highway&public transit",316480624,Joseph,,Avondale,41.94217,-87.70032,Entire home/apt,90.0,32,1,2025-03-31,0.38,14,319,1,,Chicago,12.6,20097.0
1048702605585168554,Peace and tranquility,92825839,Mriganav,,Portage Park,41.9466184,-87.7633603,Private room,74.0,2,22,2025-05-26,1.65,1,64,18,R23000108637,Chicago,82.47,3315.2
1049311813236720870,WestTown Home Sleeps 18 w/Garage,551548989,Eduardo,,West Town,41.89296745492085,-87.66898956743357,Entire home/apt,637.0,2,49,2025-06-01,3.17,2,214,38,R24000114608,Chicago,41.37,95422.6
1049375002942105943,"Cozy, Elegant, Central Bucktown/Wicker Park Apt",249250492,Ariel,,Logan Square,41.92387,-87.68258,Entire home/apt,201.0,1,34,2025-06-15,3.37,1,339,34,R23000112033,Chicago,7.12,47697.3
1049524409713487853,Garfield Greystone - 10 Mins to Dining & Downtown,212892963,Leonard,,Washington Park,41.79385347867088,-87.61554024847291,Entire home/apt,150.0,32,4,2025-06-07,0.25,2,233,3,,Chicago,36.16,24465.0
1049551586010513484,"House 2 bedroom, 5 min. Midway, free St. parking",192652769,Blanca,,West Lawn,41.77628,-87.73277,Entire home/apt,80.0,32,3,2025-03-31,0.23,1,207,2,,Chicago,43.29,11592.0
1049634682399858806,Playful spirit and sustainable practices,544151463,Hotel Felix,,Near North Side,41.894565,-87.631542,Private room,185.0,1,480,2025-06-07,27.17,1,99,244,2862535,Chicago,72.88,12820.5
1049735510251351807,"Blueground | River N, theater room, nr beach & l",107434423,Blueground,,Near North Side,41.89678629999999,-87.6317246,Entire home/apt,257.0,32,1,2024-03-10,0.06,594,292,0,,Chicago,20.0,52530.8
1049738025370925305,"Blueground | Loop, roof deck, nr michigan ave",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,278.0,32,0,,0.0,594,295,0,,Chicago,19.18,57407.0
1049738738757329515,"Blueground | River N, gym, nr shops & beach",107434423,Blueground,,Near North Side,41.89678629999999,-87.6317246,Entire home/apt,268.0,32,0,,0.0,594,320,0,,Chicago,12.33,60032.0
1049962329797569567,"2 BR 2 BA close to Chicago Lake, Park, Michigan Av",71747081,Suresh,,Loop,41.8700172,-87.62704509999999,Entire home/apt,405.0,32,0,,0.0,1,83,0,,Chicago,77.26,23530.5
1050025911333988313,Unique Charm Studio Lincoln Park/Zoo Quiet Street,522527684,Cihan,,Lincoln Park,41.92882384836405,-87.63937417054908,Entire home/apt,177.0,1,48,2025-06-02,2.93,3,131,37,R23000106456,Chicago,64.11,16230.9
1050131074829911249,Chic 2BR Gem with Fireplace,259191558,Fabian,,Near North Side,41.89935,-87.62666,Entire home/apt,466.0,2,88,2025-06-11,5.11,5,256,60,R23000105353,Chicago,29.86,83507.2
1050285261630866283,Chicago downtown beautiful view,551717311,Mee,,Near North Side,41.888723051222094,-87.61952587268732,Entire home/apt,150.0,32,0,,0.0,1,36,0,,Chicago,90.14,3780.0
1050363254655317916,Experience Chicago from Our 3-Story Retreat,551782447,Jesus,,Roseland,41.722624,-87.6255027,Entire home/apt,218.0,2,72,2025-06-11,4.15,2,297,50,R23000112504,Chicago,18.63,45322.2
1050633424721280637,"Blueground | River N, pool & gym, nr riverwalk & L",107434423,Blueground,,Near North Side,41.8962192,-87.6391831,Entire home/apt,281.0,32,1,2025-01-03,0.18,594,274,1,,Chicago,24.93,53895.8
1050727126063476074,Bucktown Loft - 2 bedroom 1 bathroom,449200159,Nico,,Logan Square,41.91567,-87.68459,Entire home/apt,176.0,2,58,2025-06-01,3.22,5,86,36,R22000081956,Chicago,76.44,10595.2
1051545954611001119,The Dugout - (2bd/2ba & Free Parking!),269892990,Samuel,,Lake View,41.93595206759603,-87.65467791269505,Entire home/apt,278.0,2,46,2025-06-09,2.6,1,146,33,R23000112561,Chicago,60.0,28411.6
1052271995185167609,Private bdr+bath in 3 bdr condo,171618931,Baris,,Uptown,41.9581156,-87.65586139999999,Private room,114.0,2,27,2025-06-09,1.51,1,96,22,R24000123893,Chicago,73.7,7660.8
1052378051984894897,The Estate-Private bedroom,552191246,Davi,,South Deering,41.72036166876798,-87.57411104778235,Private room,76.0,2,1,2024-01-14,0.06,2,45,0,R24000112754,Chicago,87.67,2394.0
1052407717971699216,13 mins DT | 4 mins Lake | Artistic Loft Rooftop,549251391,Tibo,,Uptown,41.96789926145032,-87.65759415029608,Entire home/apt,214.0,2,26,2025-05-27,1.54,8,351,18,R23000111693,Chicago,3.84,52579.8
1052647459436368734,2B Midcentury Artist Loft w King Bed,183781991,Janet,,South Lawndale,41.842798220870655,-87.71685775369406,Entire home/apt,127.0,1,11,2025-04-01,0.63,2,15,8,R24000118545,Chicago,95.89,1333.5
1052892464676481657,13 mins DT | 4 mins Lake |Regal Style Loft Rooftop,549251391,Tibo,,Uptown,41.96790950974442,-87.6564076860986,Entire home/apt,151.0,2,42,2025-06-02,2.38,8,348,30,R23000112030,Chicago,4.66,36783.6
1052921638497867990,13 mins DT | 4 mins Lake | Sunny Modern Rooftop,549251391,Tibo,,Uptown,41.96864933176925,-87.6555259992673,Entire home/apt,156.0,3,56,2025-06-13,3.35,8,357,42,R24000112980,Chicago,2.19,38984.4
1055202260302584113,NEW City Studio Available,509411955,Cameel,,Near North Side,41.90313790916756,-87.63413864561785,Entire home/apt,138.0,32,21,2024-10-14,1.18,13,317,8,,Chicago,13.15,30622.2
1055291087851530909,A Home Away From Home!,363022180,Raheem,,Calumet Heights,41.73441040262663,-87.5805268940074,Entire home/apt,155.0,2,26,2025-03-25,1.7,1,157,15,R23000111704,Chicago,56.99,17034.5
1055343847224272751,Magnificent Mile Retreat,552817237,Samela,,Near North Side,41.89546021534169,-87.62473057955503,Entire home/apt,249.0,32,1,2024-08-14,0.1,1,312,1,,Chicago,14.52,54381.6
1055709372897229803,"Blueground | River North, terrace, grills & yoga",107434423,Blueground,,Near North Side,41.8962192,-87.6391831,Entire home/apt,281.0,32,0,,0.0,594,152,0,,Chicago,58.36,29898.4
1055879756862305595,Grand Tuscan Suite,508404602,Villa D Citta,,Lincoln Park,41.92173,-87.64852,Private room,464.0,1,3,2025-04-14,0.81,6,312,3,2208267,Chicago,14.52,101337.6
1055927176530261226,City Studio Getaway,509411955,Cameel,,Near North Side,41.90132053406519,-87.63219550207883,Entire home/apt,125.0,32,10,2024-10-04,0.56,13,306,4,,Chicago,16.16,26775.0
1056373253628625152,"Blueground | River West, roofdeck, nr blue line",107434423,Blueground,,West Town,41.8953554,-87.6504573,Entire home/apt,320.0,32,0,,0.0,594,351,0,,Chicago,3.84,78624.0
1056476855748853237,Euro Room,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,276.0,1,0,,0.0,6,278,0,2208267,Chicago,23.84,53709.6
1056530159891934083,Venetian Suite,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,339.0,1,1,2024-05-02,0.07,6,310,0,2208267,Chicago,15.07,73563.0
1056557746960892302,Perfect 2BD/1BA FREE Park/Laundry minutes to DT,23268494,John,,Lower West Side,41.85435220242558,-87.68604504334078,Entire home/apt,182.0,30,11,2025-06-07,0.7,3,292,6,R24000113376,Chicago,20.0,37200.8
1056566992993855357,Florencia Suite,508404602,Villa D Citta,,Lincoln Park,41.92394,-87.64981,Private room,341.0,1,1,2024-05-16,0.08,6,219,0,2208267,Chicago,40.0,52275.3
1056576311257507472,Milan Suite,508404602,Villa D Citta,,Lincoln Park,41.92352,-87.64989,Private room,384.0,1,0,,0.0,6,307,0,2208267,Chicago,15.89,82521.6
1056595795605745206,Caesar's Lair,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,288.0,1,2,2025-04-24,0.25,6,324,2,2208267,Chicago,11.23,65318.4
1056653383493807183,Simple and Cozy Suite,134459513,Moshe,,West Ridge,42.00240309202327,-87.69967721834757,Entire home/apt,98.0,2,25,2025-06-16,1.65,1,57,20,R24000112691,Chicago,84.38,3910.2
1057288583699943976,Cozy apartment in a foodie neighborhood!,90835829,Anthony,,Uptown,41.97482,-87.66365,Entire home/apt,193.0,2,46,2025-06-15,3.29,4,309,38,R23000111359,Chicago,15.34,41745.9
1058021947933080818,Luxury Meets Chic at Urban 2BR/2BA Condo,34583331,Anthony,,North Center,41.9396479,-87.68690819999999,Entire home/apt,153.0,4,1,2025-06-08,1.0,2,99,1,R24000114715,Chicago,72.88,10602.9
1058661881724077438,Guesthome w/Quick Highway Access,299804269,Toby,,Irving Park,41.95697537543361,-87.70732926307113,Entire home/apt,141.0,1,16,2025-04-12,1.22,2,317,12,R24000116045,Chicago,13.15,31287.9
1058668385625426111,Private Room/s Near University of Chicago,432787621,Sadiq,,Woodlawn,41.7803328512718,-87.60185217712633,Private room,86.0,2,4,2024-06-02,0.29,1,6,0,R24000120827,Chicago,98.36,361.2
1058865758697013929,2 Bed/2 Bath stylish condominium,18351107,Lucas,,South Shore,41.769564,-87.5679482,Entire home/apt,223.0,32,0,,0.0,1,364,0,,Chicago,0.27,56820.4
1059554742771294988,Cushy pad fully remodeled 10 min from O’Hare.,64255916,Rafal,,Norwood Park,41.98291138127399,-87.80979596078394,Entire home/apt,103.0,2,67,2025-06-12,4.59,1,312,47,R24000115168,Chicago,14.52,22495.2
1059980709008219869,"Blueground | River North, gym, sky terrace & yoga",107434423,Blueground,,Near North Side,41.8962192,-87.6391831,Entire home/apt,260.0,32,0,,0.0,594,291,0,,Chicago,20.27,52962.0
1060367365602195805,Spacious loft w/ vintage details,76395242,Jessica,,West Town,41.8908657,-87.6858823,Entire home/apt,91.0,1,26,2025-06-09,1.81,1,298,22,R24000115481,Chicago,18.36,18982.6
1061057150880904467,Room and Private Bath in Lincoln Park,86859387,Morgan,,Lincoln Park,41.9133782551501,-87.65075334866097,Private room,80.0,32,3,2024-10-05,0.23,1,328,2,,Chicago,10.14,18368.0
1061059907241759502,MedDistrict Chic 1bed/1bath + Free Laundry,100782278,Chicago Furnished,,Near West Side,41.87872,-87.68165,Entire home/apt,108.0,32,4,2025-05-02,0.29,29,309,2,,Chicago,15.34,23360.4
1061063166781509087,Charming Pinterest-Perfect Cozy 1-Bedroom Retreat,175087843,Ella,,Ohare,41.97311850941501,-87.84589339861505,Entire home/apt,188.0,1,10,2025-04-14,0.68,19,312,7,R23000109215,Chicago,14.52,41059.2
1061544242190257116,The Estate-2 bedroom 1 bath home,552191246,Davi,,South Deering,41.72002149707307,-87.57352852883663,Entire home/apt,68.0,2,0,,0.0,2,40,0,R24000112754,Chicago,89.04,1904.0
1061562304886176439,South Loop Studio Hotel (301),136328354,Zhenhui,,Loop,41.872268690417165,-87.62787109001505,Private room,115.0,1,37,2025-06-03,2.9,6,282,34,R24000115087,Chicago,22.74,22701.0
1061616905863538274,Modern 3BR Downtown Chicago Getaway Near McCormick,395498979,Milan,,Near South Side,41.8539918527736,-87.62368264923914,Entire home/apt,362.0,2,28,2025-04-20,1.65,79,335,21,2792126,Chicago,8.22,84889.0
1061618900924742619,"MICH AVE Downtown, Park, Museums 2bd #4",98193524,Jeremy,,Near South Side,41.86666,-87.62335,Entire home/apt,307.0,6,60,2025-06-09,3.52,39,116,47,R21000064441,Chicago,68.22,24928.4
1061621364884644888,"MICH AVE Downtown 2bd, Grant Park Museums #25",98193524,Jeremy,,Near South Side,41.866317064674845,-87.6235500770519,Entire home/apt,392.0,2,43,2025-06-08,2.82,39,111,32,R22000086740,Chicago,69.59,30458.4
1061670607077451270,South Loop Studio Hotel (305),136328354,Zhenhui,,Loop,41.87232738809115,-87.62599289004251,Private room,105.0,1,52,2025-05-30,3.95,6,281,47,R24000117679,Chicago,23.01,20653.5
1061777795705677113,Stunning Penthouse Suite,554517598,Jares',,Austin,41.9093784,-87.7793586,Entire home/apt,262.0,1,0,,0.0,1,261,0,R24000112800,Chicago,28.49,47867.4
1062420806531938005,WP1s Peaceful rm 1mile to University of Chicago,144167702,Uletta,,Washington Park,41.78692346379341,-87.61537643372613,Private room,46.0,2,23,2025-05-16,1.49,3,229,16,R24000113109,Chicago,37.26,7373.8
1062430779075661638,WP1s Serene Pvt Rm 3 near Univ of Chicago,144167702,Uletta,,Washington Park,41.78856,-87.61732,Private room,47.0,2,19,2025-05-16,1.27,3,222,14,R24000113109,Chicago,39.18,7303.8
1062591404095438367,The Modern Woodlawn 2 Bed 2 Bath,73220175,Fredrick,,Woodlawn,41.77386735836609,-87.60329799740929,Entire home/apt,174.0,2,47,2025-06-14,2.7,1,324,30,R23000107415,Chicago,11.23,39463.2
1062711926380162122,Hyde Park UChicago Medical Museums 20% OFF 2BR %4,100179,Kenneth,,Woodlawn,41.78328,-87.60883,Entire home/apt,167.0,2,8,2025-05-07,0.64,5,52,7,R22000086175,Chicago,85.75,6078.8
1063003980978335893,"Downtown, Michigan Ave, Grant Park, 2bd/2ba #23",98193524,Jeremy,,Loop,41.86755805865751,-87.62354208640014,Entire home/apt,318.0,5,45,2025-06-02,2.78,39,118,32,R21000068177,Chicago,67.67,26266.8
1064008678363431573,Bosworth Living in Wicker Park,30355747,Scott,,West Town,41.90532,-87.66697,Entire home/apt,145.0,4,30,2025-06-14,1.85,1,64,24,R23000105731,Chicago,82.47,6496.0
1064031374927761020,Cozy apartment in the heart of Lincoln Park,191746118,Michael,,Lincoln Park,41.9224819,-87.64116489999999,Entire home/apt,222.0,3,20,2025-06-01,1.3,3,288,17,R24000115186,Chicago,21.1,44755.2
1064759719148784948,The One & Only 3B w/Balcony & Parking,129579667,Mercedes,,Brighton Park,41.82182326848263,-87.69864088649311,Entire home/apt,258.0,3,19,2025-06-01,1.57,1,173,19,R23000096690,Chicago,52.6,31243.8
1064816689299604022,"room with Queen bed, work desk and dresser",482828867,Aminata,,Grand Boulevard,41.815653640559326,-87.61644089837046,Private room,53.0,1,5,2025-06-06,0.32,2,329,4,R24000112726,Chicago,9.86,12205.9
1065301825272839221,"First floor Condo in Chicago, Illinois",169375600,Kaitlyn,,East Garfield Park,41.8806,-87.69836,Entire home/apt,239.0,3,3,2025-06-08,0.2,1,141,2,R23000110049,Chicago,61.37,23589.3
1065875872816015181,"Blueground | River N, gym & pool, nr riverwalk & L",107434423,Blueground,,Near North Side,41.8962192,-87.6391831,Entire home/apt,281.0,32,0,,0.0,594,304,0,,Chicago,16.71,59796.8
1065897678174863841,"West Loop Retreat: High-End, Walk to Everything",248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,474.0,2,22,2025-05-16,1.3,87,347,11,2929644,Chicago,4.93,115134.6
1066063484380313263,Artroom #1,48093605,Jeremiah,,West Town,41.90141361954,-87.70645601380978,Private room,69.0,1,23,2025-05-31,1.48,3,345,20,R25000124449,Chicago,5.48,16663.5
1066584364783394140,120-yr-old landmark with floor-to-ceiling views,554676697,Viceroy Chicago,,Near North Side,41.9024157,-87.6289001,Private room,500.0,1,4,2024-09-02,0.24,1,112,3,2522874,Chicago,69.32,39200.0
1066601634179342708,"Blueground | River N, nr L stop, riverwalk & loop",107434423,Blueground,,Near North Side,41.8961498,-87.6398631,Entire home/apt,327.0,32,0,,0.0,594,298,0,,Chicago,18.36,68212.2
1066608960717826190,Luxury Designer Penthouse South |Pool| Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.90177,-87.62783,Entire home/apt,672.0,2,44,2025-06-15,2.72,31,80,31,R24000112806,Chicago,78.08,37632.0
1066666531438035856,Luxury Designer Penthouse North |Pool| Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.89992388430987,-87.62901721558103,Entire home/apt,628.0,2,38,2025-06-08,2.34,31,152,26,R24000112807,Chicago,58.36,66819.2
1066743998328688918,Modern stylish bedroom new apt,455403454,Vishwanath Balasubramanian,,Logan Square,41.91827888870915,-87.67534074885505,Private room,76.0,32,0,,0.0,2,269,0,,Chicago,26.3,14310.8
1066965919568896282,Guesthouse | Near public transit and Lake front,166958589,Arnold,,Kenwood,41.8127615674249,-87.59587773399545,Entire home/apt,111.0,3,71,2025-06-08,4.29,1,52,40,R24000113779,Chicago,85.75,4040.4
1067002540846865692,The Lincoln Square Garden Apt.,65964129,Axel,,Lincoln Square,41.97188918566979,-87.69517511129379,Entire home/apt,172.0,4,29,2025-06-01,2.21,2,218,24,R24000115435,Chicago,40.27,26247.2
1067334470046914809,"Blueground | River North, nr Riverwalk, yoga",107434423,Blueground,,Near North Side,41.8961498,-87.6398631,Entire home/apt,327.0,32,0,,0.0,594,300,0,,Chicago,17.81,68670.0
1067348569274047662,"Blueground | River N, pool & fitness, 1 block to L",107434423,Blueground,,Near North Side,41.8961498,-87.6398631,Entire home/apt,327.0,32,0,,0.0,594,298,0,,Chicago,18.36,68212.2
